"Book_book_name","Book_rating","Book_cover","Book_cover_url","Book_Detail"
"名偵探的守則","7.9","https://img1.doubanio.com/view/subject/l/public/s6522388.jpg","https://book.douban.com/subject/1975541/","東野圭吾 / 林依俐 / 全力出版有限公司 / 2007-02-10 / NT$320"
"酷酷的代课老师","6.7","https://img3.doubanio.com/view/subject/l/public/s29925050.jpg","https://book.douban.com/subject/26390248/","〔日〕东野圭吾 / 代珂 / 南海出版公司 / 2015-7 / 29.5"
"使命与魂的尽头","7.3","https://img1.doubanio.com/view/subject/l/public/s26644128.jpg","https://book.douban.com/subject/24384166/","(日)东野圭吾 / 刘姿君 / 南海出版公司 / 2013-7-1 / 32.00"
"空洞的十字架","7.6","https://img1.doubanio.com/view/subject/l/public/s33444408.jpg","https://book.douban.com/subject/26257488/","東野圭吾 / 王蘊潔 / 春天 / 2014-12-9 / NT$360"
"假面山莊殺人事件 : 東野圭吾作品集16","7.2","https://img3.doubanio.com/view/subject/l/public/s26334320.jpg","https://book.douban.com/subject/23780663/","東野圭吾 / 王蘊潔 / 皇冠 / 2013-4-29 / NT$250"
"秘密","7.9","https://img1.doubanio.com/view/subject/l/public/s4404577.jpg","https://book.douban.com/subject/1460270/","東野圭吾 / 許尹露 / 東販（台灣） / 2000.03.24 / NTD300"
"第十年的情人节","6.8","https://img3.doubanio.com/view/subject/l/public/s29561701.jpg","https://book.douban.com/subject/27125950/","[日] 东野圭吾 / 朱田云 / 人民文学出版社 / 2017-10 / 49.90元"
"美麗的凶器 : 東野圭吾作品集4","6.3","https://img3.doubanio.com/view/subject/l/public/s4114913.jpg","https://book.douban.com/subject/4164333/","東野圭吾 / 李宜蓉 / 皇冠文化 / 2009年12月21日 / NTD280元"
"新參者 : 東野圭吾作品集28","8.6","https://img3.doubanio.com/view/subject/l/public/s6523471.jpg","https://book.douban.com/subject/6535522/","東野圭吾 / 阿夜 / 獨步文化 / 2011-7-5 / NT$380"
"加贺探案集","8.4","https://img1.doubanio.com/view/subject/l/public/s26853577.jpg","https://book.douban.com/subject/24847108/","[日] 东野圭吾 / 南海出版公司 / 2013-8 / 255.00元"
"信 : 東野圭吾作品集11","8.0","https://img3.doubanio.com/view/subject/l/public/s3631686.jpg","https://book.douban.com/subject/2156805/","東野圭吾 / 張智淵 / 獨步文化 / 2007-3-6 / NTD340.00"
"怪笑小說 : 東野圭吾作品集23","7.7","https://img3.doubanio.com/view/subject/l/public/s4546636.jpg","https://book.douban.com/subject/4822663/","東野圭吾 / 林佩瑾 / 獨步文化 / 2010-7-16 / NT$260"
"分身 : 東野圭吾作品集18","7.4","https://img1.doubanio.com/view/subject/l/public/s33472539.jpg","https://book.douban.com/subject/3744282/","東野圭吾 / 李彥樺 / 獨步文化 / 2009/05/29 / NT$ 360"
"幻夜","7.2","https://img3.doubanio.com/view/subject/l/public/s29968890.jpg","https://book.douban.com/subject/27666929/","[日]东野圭吾 / 李炜 / 南海出版公司 / 2018-5 / 59.6"
"预知梦","7.0","https://img3.doubanio.com/view/subject/l/public/s32328083.jpg","https://book.douban.com/subject/30433571/","[日] 东野圭吾 / 吕灵芝 / 南海出版公司 / 2019-6 / 49.5"
"侦探伽利略","7.6","https://img3.doubanio.com/view/subject/l/public/s32292164.jpg","https://book.douban.com/subject/30448044/","[日]东野圭吾 / 蓝佳 / 南海出版公司 / 2019-4 / 49.50元"
"放学后","7.4","https://img1.doubanio.com/view/subject/l/public/s27053007.jpg","https://book.douban.com/subject/24847100/","东野圭吾 / 赵峻 / 南海出版公司 / 2010-1 / 28.00元"
"宿命","7.5","https://img3.doubanio.com/view/subject/l/public/s27306734.jpg","https://book.douban.com/subject/25720029/","东野圭吾 / 张智渊 / 南海出版公司 / 2014-7-1 / CNY 32.00"
"假面饭店","7.3","https://img3.doubanio.com/view/subject/l/public/s24225493.jpg","https://book.douban.com/subject/11615172/","[日] 东野圭吾 / 中森 / 南海出版公司 / 2013-1 / 29.80元"
"布魯特斯的心臟 : 東野圭吾作品集5","6.9","https://img3.doubanio.com/view/subject/l/public/s4143012.jpg","https://book.douban.com/subject/4243729/","東野圭吾 / Keigo Higashino / 張智淵 / 皇冠文化 / 2010年01月25日 / NTD260元"
"东野圭吾的最后致意 : 有2017年5月4印本","7.0","https://img3.doubanio.com/view/subject/l/public/s28104623.jpg","https://book.douban.com/subject/26390453/","（日）东野圭吾 / 潘璐 / 新星出版社 / 2015-6 / 30.00元"
"梦回都灵","5.5","https://img3.doubanio.com/view/subject/l/public/s6976723.jpg","https://book.douban.com/subject/6785995/","(日)东野圭吾 / 赵秀娟 / 人民文学出版社 / 2011-10 / 25.00元"
"名侦探的守则","7.6","https://img3.doubanio.com/view/subject/l/public/s29237773.jpg","https://book.douban.com/subject/26926528/","[日]东野圭吾 / 岳远坤 / 南海出版公司 / 2017-1 / 39.50元"
"布鲁特斯的心脏","7.0","https://img3.doubanio.com/view/subject/l/public/s27759904.jpg","https://book.douban.com/subject/26103854/","东野圭吾 / 赵仲明 / 南海出版公司 / 2014-10-1 / 35.00元"
"名侦探的咒缚","6.5","https://img3.doubanio.com/view/subject/l/public/s29945233.jpg","https://book.douban.com/subject/30358478/","[日]东野圭吾 / 岳远坤 / 南海出版公司 / 2018-12 / 45元"
"美丽的凶器","6.3","https://img3.doubanio.com/view/subject/l/public/s27753495.jpg","https://book.douban.com/subject/26103819/","(日)东野圭吾 / 花超 / 南海出版公司 / 2014-10-1 / 32.00"
"白夜行（下） : 東野圭吾作品集13","9.2","https://img1.doubanio.com/view/subject/l/public/s3387029.jpg","https://book.douban.com/subject/2266498/","東野圭吾 / 劉姿君 / 獨步文化 / 2008 / NTD340元"
"以眨眼干杯 : 有2018年12月北平4印本","6.6","https://img3.doubanio.com/view/subject/l/public/s29775534.jpg","https://book.douban.com/subject/27163166/","[日] 东野圭吾 / 袁斌 / 悦读名品 | 化学工业出版社 / 2018-4-1 / 39.80元"
"黎明之街","7.3","https://img3.doubanio.com/view/subject/l/public/s28119104.jpg","https://book.douban.com/subject/26273543/","[日] 东野圭吾 / 李超楠 / 南海出版公司 / 2015-8 / 35.00"
"沉睡的森林","7.2","https://img1.doubanio.com/view/subject/l/public/s29980489.jpg","https://book.douban.com/subject/30330292/","[日] 东野圭吾 / 郑琳 / 南海出版公司 / 2019-3 / 49.50元"
"超杀人事件","7.4","https://img3.doubanio.com/view/subject/l/public/s33316691.jpg","https://book.douban.com/subject/30376544/","[日] 东野圭吾 / 计丽屏 / 南海出版公司 / 2019-7 / 49.50元"
"再见了，忍老师","7.0","https://img3.doubanio.com/view/subject/l/public/s32292163.jpg","https://book.douban.com/subject/30464974/","[日]东野圭吾(東野 圭吾) / 王雪 / 南海出版公司 / 2019-4 / 45.00元"
"毒笑小说 : 东野圭吾 笑的小说02","7.4","https://img3.doubanio.com/view/subject/l/public/s29841691.jpg","https://book.douban.com/subject/30242333/","[日] 东野圭吾 / 李盈春 / 北京十月文艺出版社 / 2018-9 / 49.5元"
"放課後 (講談社文庫) : 放課後","7.9","https://img3.doubanio.com/view/subject/l/public/s2988144.jpg","https://book.douban.com/subject/1986508/","東野圭吾 / 講談社 / 1988-07 / JPY 6.00"
"怪笑小说","7.7","https://img3.doubanio.com/view/subject/l/public/s28283580.jpg","https://book.douban.com/subject/26599491/","[日]东野圭吾 / 李盈春 / 南海出版公司 / 2015-9 / 29.50"
"天使之耳 : 交通警察之夜","6.9","https://img3.doubanio.com/view/subject/l/public/s32326952.jpg","https://book.douban.com/subject/30488942/","[日]东野圭吾 / 朱田云 / 人民文学出版社 / 2019-5 / 59.00元"
"殺人之門 : 東野圭吾作品集05","7.7","https://img3.doubanio.com/view/subject/l/public/s3909336.jpg","https://book.douban.com/subject/2567475/","東野圭吾 / 东野圭吾 / 张智渊 / 獨步文化 / 20060928 / 360元（新台币）"
"变身（2016版）","6.8","https://img1.doubanio.com/view/subject/l/public/s28879107.jpg","https://book.douban.com/subject/26831080/","[日]东野圭吾 / 赵峻 / 南海出版公司 / 2016-7 / 35.00元"
"东野圭吾精选集-全10册","8.9","https://img3.doubanio.com/view/subject/l/public/s23142820.jpg","https://book.douban.com/subject/6087394/","东野圭吾 / 刘子倩 / 南海出版社 / 2010-3-1 / 237.60元"
"夢幻花","7.1","https://img3.doubanio.com/view/subject/l/public/s27269386.jpg","https://book.douban.com/subject/25862643/","東野圭吾 / 王蘊潔 / 春天出版國際 / 2014-5-2 / NT$380"
"平行世界的愛情故事 : 東野圭吾作品集24","7.2","https://img1.doubanio.com/view/subject/l/public/s28946397.jpg","https://book.douban.com/subject/26827564/","東野圭吾 / 王蘊潔 / 皇冠 / 2016-8-1 / NT$360"
"神探伽利略的苦恼","7.3","https://img3.doubanio.com/view/subject/l/public/s27305516.jpg","https://book.douban.com/subject/25866559/","(日)东野圭吾 / 袁斌 / 接力出版社 / 2014-6 / 24.80元"
"单恋","7.6","https://img3.doubanio.com/view/subject/l/public/s29085641.jpg","https://book.douban.com/subject/26888804/","[日] 东野圭吾 / 赵峻 / 南海出版公司 / 2016-10 / 42.00元"
"沉睡的森林 : 東野圭吾作品集24","6.9","https://img3.doubanio.com/view/subject/l/public/s33486354.jpg","https://book.douban.com/subject/4882026/","東野圭吾 / 葉韋利 / 獨步文化 / 2010年08月01日 / NTD280元"
"天使之耳 : 東野圭吾作品集06","6.5","https://img3.doubanio.com/view/subject/l/public/s4356316.jpg","https://book.douban.com/subject/4821061/","東野圭吾 / 羊恩媺 / 皇冠 / 2010年05月17日 / NT$ 250"
"聖女的救贖 : 東野圭吾作品集21","7.5","https://img3.doubanio.com/view/subject/l/public/s4113824.jpg","https://book.douban.com/subject/4209285/","東野圭吾 / 葉韋利 / 獨步文化 / 2010年01月08日 / NT$ 300"
"杀人之门","7.5","https://img3.doubanio.com/view/subject/l/public/s28118976.jpg","https://book.douban.com/subject/26273542/","[日] 东野圭吾 / 张智渊 / 南海出版公司 / 2015-8-1 / 39.50元"
"黎明破曉的街道 : 東野圭吾作品集09","7.2","https://img3.doubanio.com/view/subject/l/public/s33444396.jpg","https://book.douban.com/subject/6126808/","东野圭吾 / 劉子倩 / 皇冠 / 2011-5-2 / NT$300"
"伽利略的苦恼 : 伽利略的苦恼","7.2","https://img3.doubanio.com/view/subject/l/public/s8479775.jpg","https://book.douban.com/subject/6784975/","(日)东野圭吾 / 袁斌 / 译林出版社 / 2011-9 / 25.00元"
"秘密(新版)","8.2","https://img1.doubanio.com/view/subject/l/public/s4721299.jpg","https://book.douban.com/subject/6126837/","東野圭吾 / 許尹露 / 台灣東販股份有限公司 / 2011-4-20 / NTD320元"
"红手指","7.7","https://img3.doubanio.com/view/subject/l/public/s3732453.jpg","https://book.douban.com/subject/3677214/","东野圭吾 / 東野圭吾 / เนชั่นบุ๊คส / 2008 / 215 baht"
"侦探俱乐部 : 东野圭吾作品31","6.9","https://img3.doubanio.com/view/subject/l/public/s28119235.jpg","https://book.douban.com/subject/26298560/","东野圭吾 / 李盈春 / 南海出版公司 / 2015-8-1 / 32.00元"
"白马山庄谜案","6.7","https://img3.doubanio.com/view/subject/l/public/s29881721.jpg","https://book.douban.com/subject/27181607/","[日]东野圭吾 / 袁斌 / 人民文学出版社 / 2018-1 / 39.00元"
"十一字殺人 : 推理謎8","6.6","https://img1.doubanio.com/view/subject/l/public/s6530268.jpg","https://book.douban.com/subject/3086713/","東野圭吾 / 羊恩媺 / 皇冠文化 / 2008年6月 / NT$280"
"十一字杀人","6.5","https://img1.doubanio.com/view/subject/l/public/s9055738.jpg","https://book.douban.com/subject/10473360/","(日)东野圭吾 / 叶娉 / 上海译文出版社 / 2012-3 / 24.00元"
"誰殺了她 : 東野圭吾作品集32","7.8","https://img3.doubanio.com/view/subject/l/public/s33486345.jpg","https://book.douban.com/subject/10816088/","東野圭吾 / 劉姿君 / 獨步文化 / 2012-8-30 / NT$320"
"麒麟之翼 : 東野圭吾作品集33","7.6","https://img3.doubanio.com/view/subject/l/public/s22997332.jpg","https://book.douban.com/subject/11613224/","東野圭吾 / 阿夜 / 獨步文化 / 2012-10-30 / NT$380"
"むかし僕が死んだ家 : 过去我死去的家","7.7","https://img3.doubanio.com/view/subject/l/public/s4072760.jpg","https://book.douban.com/subject/3420297/","東野圭吾 / ひがしの けいご / shefiey / 講談社 / 1997/05 / 560円"
"HEADS變身 : 漫画","7.5","https://img3.doubanio.com/view/subject/l/public/s4510455.jpg","https://book.douban.com/subject/2134075/","東野圭吾 / 东野圭吾 / 间濑元朗 / 磊正杰 / 東立出版社 / NT$ 95"
"黑笑小说","7.3","https://img3.doubanio.com/view/subject/l/public/s28300962.jpg","https://book.douban.com/subject/26613031/","[日] 东野圭吾 / 李盈春 / 南海出版公司 / 2015-11 / 32.00"
"绑架游戏","7.4","https://img1.doubanio.com/view/subject/l/public/s27775867.jpg","https://book.douban.com/subject/25968493/","(日) 东野圭吾 / 郑悦 / 上海译文出版社 / 2014-10 / 32.00元"
"布谷鸟的蛋是谁的","6.4","https://img3.doubanio.com/view/subject/l/public/s28115556.jpg","https://book.douban.com/subject/26417171/","东野圭吾 / 马杰 / 新星出版社 / 2015-6 / 35.00"
"挑战","7.0","https://img3.doubanio.com/view/subject/l/public/s33318702.jpg","https://book.douban.com/subject/33437510/","[日]东野圭吾 / 曹艺 / 人民文学出版社 / 2019-8-1 / 55.00"
"伽利略的苦恼","6.8","https://img3.doubanio.com/view/subject/l/public/s29452024.jpg","https://book.douban.com/subject/27041318/","[日]东野圭吾 / 袁斌 / 北京十月文艺出版社 / 2017-6 / 45.00元"
"赤い指","7.8","https://img3.doubanio.com/view/subject/l/public/s1956772.jpg","https://book.douban.com/subject/1948813/","東野圭吾 / 講談社 / 2006 / JPY 15.75"
"沉默的遊行 : 東野圭吾作品集32","8.0","https://img1.doubanio.com/view/subject/l/public/s33436889.jpg","https://book.douban.com/subject/33476598/","東野圭吾 / 王蘊潔 / 皇冠 / 2019-7-29 / NT$420.00"
"手紙","8.0","https://img1.doubanio.com/view/subject/l/public/s3913677.jpg","https://book.douban.com/subject/2062665/","東野圭吾 / 文藝春秋 / 2003 / 660円（税込）"
"迴廊亭殺人事件 : 東野圭吾作品集3","6.7","https://img3.doubanio.com/view/subject/l/public/s4151424.jpg","https://book.douban.com/subject/3411662/","東野圭吾 / 陳祖懿 / 皇冠文化 / 2009年2月16日 / NTD240元"
"浪花少年偵探團 : 東野圭吾作品集13","6.9","https://img3.doubanio.com/view/subject/l/public/s11134381.jpg","https://book.douban.com/subject/11499200/","東野圭吾 / 王蘊潔 / 皇冠文化出版有限公司 / 2012-8-3 / NT$260"
"幻夜（下） : 東野圭吾作品集16","8.0","https://img1.doubanio.com/view/subject/l/public/s3843299.jpg","https://book.douban.com/subject/3271706/","東野圭吾 / 劉姿君 / 獨步文化 / 2008年11月28日 / NTD320元"
"怪人们 : 东野圭吾悬疑系列","6.6","https://img3.doubanio.com/view/subject/l/public/s28317325.jpg","https://book.douban.com/subject/26438214/","[日]东野圭吾 / 尹月 / 上海文艺出版社 / 2015-9 / 35.00元"
"伽利略的苦恼 : 第二版","7.1","https://img1.doubanio.com/view/subject/l/public/s4392929.jpg","https://book.douban.com/subject/4753978/","[日]东野圭吾 / 袁斌 / 当代世界出版社 / 2010-6 / 25.00元"
"假面飯店","7.4","https://img1.doubanio.com/view/subject/l/public/s29834168.jpg","https://book.douban.com/subject/19977330/","東野圭吾 / 陳系美 / 三采文化 / 2012-12-6 / NT$380"
"十字屋的小丑 : 東野圭吾作品集20","6.6","https://img3.doubanio.com/view/subject/l/public/s27327201.jpg","https://book.douban.com/subject/25922662/","東野圭吾 / 王蘊潔 / 皇冠文化出版有限公司 / 2014-8-4 / NT$280"
"幻夜（上） : 東野圭吾作品集15","8.0","https://img1.doubanio.com/view/subject/l/public/s3843297.jpg","https://book.douban.com/subject/3271703/","東野圭吾 / 劉姿君 / 獨步文化 / 2008年11月28日 / NTD340元"
"白马山庄杀人事件 : 东野圭吾悬疑系列","6.7","https://img3.doubanio.com/view/subject/l/public/s28317334.jpg","https://book.douban.com/subject/26438216/","东野圭吾 / 袁斌 / 上海文艺出版社 / 2015-9 / 39.00元"
"怪笑小说 : 东野圭吾 笑的小说01","7.5","https://img3.doubanio.com/view/subject/l/public/s29841662.jpg","https://book.douban.com/subject/30296025/","[日]东野圭吾 / 李盈春 / 北京十月文艺出版社 / 2018-9 / 45.00元"
"人魚沉睡的家 : 東野圭吾作品集25","7.3","https://img3.doubanio.com/view/subject/l/public/s29247750.jpg","https://book.douban.com/subject/26921589/","東野圭吾 / 王蘊潔 / 皇冠 / 2016-12-27 / NT420"
"紅色手指 : 東野圭吾作品集27","8.1","https://img1.doubanio.com/view/subject/l/public/s33486337.jpg","https://book.douban.com/subject/5984835/","東野圭吾 / 劉姿君 / 獨步文化 / 2011-3-9 / NT$ 300元"
"梦回都灵 : 东野圭吾悬疑系列","4.4","https://img3.doubanio.com/view/subject/l/public/s28317336.jpg","https://book.douban.com/subject/26438213/","[日]东野圭吾 / 赵秀娟 / 上海文艺出版社 / 2015-9 / 35.00元"
"伊豆旅馆的神秘案","5.5","https://img3.doubanio.com/view/subject/l/public/s27200003.jpg","https://book.douban.com/subject/25810156/","东野圭吾 / 2001"
